0000000812,0000450556,000423,-00253,000043,000764,-03353,000681,-01257
0000000813,0000451111,000439,-00179,-00043,000969,-03365,000534,-01463
0000000814,0000451667,000439,-00103,-00133,001159,-03365,000222,-01639
0000000815,0000452222,000437,-00022,-00221,001322,-03208,-00246,-01761
0000000816,0000452778,000429,000074,-00329,001444,-02846,-00834,-01835
0000000817,0000453333,000408,000173,-00420,001515,-02071,-01423,-01835
0000000818,0000453889,000362,000254,-00479,001515,-00337,-01988,-01699
0000000819,0000454444,000308,000327,-00518,001496,000258,-02496,-01420
0000000820,0000455000,000245,000391,-00541,001405,000298,-02931,-01310
0000000821,0000455556,000179,000435,-00541,001265,000505,-03277,-01250
0000000822,0000456111,000105,000476,-00532,001073,000708,-03514,-01135
0000000823,0000456667,000023,000512,-00520,000837,001042,-03625,-00878
0000000824,0000457222,-00058,000515,-00488,000578,001380,-03625,-00462
0000000825,0000457778,-00134,000515,-00443,000304,001806,-03358,-00012
0000000826,0000458333,-00206,000484,-00381,000027,002252,-02292,000391
0000000827,0000458889,-00288,000452,-00308,-00210,002627,-00911,000687
0000000828,0000459444,-00353,000390,-00222,-00442,002973,-00741,000892
0000000829,0000460000,-00390,000329,-00125,-00672,003232,-00708,001051
0000000830,0000460556,-00418,000257,-00041,-00899,003392,-00637,001222
0000000831,0000461111,-00432,000181,000048,-01112,003406,-00459,001460
0000000832,0000461667,-00434,000105,000138,-01305,003406,-00111,001655
0000000833,0000462222,-00435,000016,000229,-01458,003260,000380,001788
0000000834,0000462778,-00435,-00078,000350,-01563,002937,000968,001870
0000000835,0000463333,-00414,-00174,000430,-01623,002249,001551,001870
0000000836,0000463889,-00367,-00253,000487,-01623,000597,002109,001844
0000000837,0000464444,-00312,-00320,000520,-01605,-00242,002616,001636
0000000838,0000465000,-00252,-00386,000540,-01512,-00317,003050,001374
0000000839,0000465556,-00183,-00434,000540,-01353,-00491,003389,001240
0000000840,0000466111,-00113,-00478,000539,-01138,-00704,003621,001095
0000000841,0000466667,-00028,-00506,000520,-00889,-01035,003677,000794
0000000842,0000467222,000060,-00517,000486,-00619,-01359,003677,000345
0000000843,0000467778,000135,-00517,000443,-00329,-01764,003180,-00106
0000000844,0000468333,000209,-00491,000383,-00039,-02189,001332,-00479
0000000845,0000468889,000289,-00454,000306,000195,-02564,000747,-00733
0000000846,0000469444,000363,-00400,000229,000414,-02907,000717,-00895
0000000847,0000470000,000400,-00339,000134,000633,-03161,000701,-01033
0000000848,0000470556,000426,-00267,000047,000854,-03315,000638,-01192
0000000849,0000471111,000441,-00195,-00042,001067,-03318,000479,-01422
0000000850,0000471667,000441,-00115,-00129,001259,-03318,000157,-01624
0000000851,0000472222,000440,-00031,-00213,001413,-03168,-00315,-01758
0000000852,0000472778,000427,000062,-00321,001519,-02863,-00906,-01844
0000000853,0000473333,000409,000161,-00408,001582,-02256,-01492,-01844
0000000854,0000473889,000364,000243,-00468,001582,-00890,-02053,-01834
0000000855,0000474444,000307,000319,-00509,001559,000205,-02564,-01657
0000000856,0000475000,000246,000378,-00527,001461,000305,-03000,-01394
0000000857,0000475556,000184,000425,-00527,001303,000505,-03345,-01246
0000000858,0000476111,000108,000469,-00524,001104,000722,-03579,-01106
0000000859,0000476667,000020,000513,-00515,000867,001063,-03672,-00827
0000000860,0000477222,-00068,000521,-00481,000608,001406,-03672,-00403
0000000861,0000477778,-00146,000521,-00441,000326,001833,-03278,000041
0000000862,0000478333,-00211,000495,-00376,000041,002262,-01718,000437
0000000863,0000478889,-00295,000461,-00305,-00191,002627,-00810,000727
0000000864,0000479444,-00367,000406,-00228,-00398,002966,-00744,000918
0000000865,0000480000,-00406,000343,-00134,-00608,003213,-00723,001066
0000000866,0000480556,-00427,000273,-00047,-00826,003365,-00654,001231
0000000867,0000481111,-00440,000197,000044,-01035,003365,-00483,001461
0000000868,0000481667,-00442,000120,000131,-01222,003361,-00144,001655
0000000869,0000482222,-00442,000035,000219,-01373,003205,000343,001781
0000000870,0000482778,-00437,-00063,000335,-01484,002869,000932,001857
0000000871,0000483333,-00410,-00160,000420,-01556,002162,001515,001857
0000000872,0000483889,-00362,-00243,000479,-01556,000499,002070,001833
0000000873,0000484444,-00314,-00317,000516,-01533,-00252,002573,001630
0000000874,0000485000,-00252,-00379,000536,-01434,-00302,003006,001384
0000000875,0000485556,-00186,-00432,000539,-01270,-00518,003344,001260
0000000876,0000486111,-00112,-00479,000539,-01050,-00727,003573,001110
0000000877,0000486667,-00029,-00515,000525,-00795,-01057,003663,000807
0000000878,0000487222,000057,-00524,000495,-00520,-01373,003663,000355
0000000879,0000487778,000140,-00524,000451,-00234,-01773,003222,-00105
0000000880,0000488333,000211,-00496,000390,000033,-02194,001538,-00482
0000000881,0000488889,000308,-00466,000317,000234,-02555,000755,-00738
0000000882,0000489444,000373,-00409,000235,000431,-02890,000708,-00906
0000000883,0000490000,000403,-00348,000141,000632,-03139,000692,-01052
0000000884,0000490556,000425,-00268,000055,000843,-03293,000628,-01224
0000000885,0000491111,000440,-00197,-00037,001045,-03297,000459,-01462
0000000886,0000491667,000442,-00113,-00125,001232,-03297,000124,-01662
0000000887,0000492222,000442,-00029,-00217,001378,-03152,-00357,-01793
0000000888,0000492778,000436,000067,-00329,001477,-02861,-00939,-01873
0000000889,0000493333,000417,000164,-00422,001533,-02283,-01510,-01873
0000000890,0000493889,000381,000246,-00490,001533,-00993,-02056,-01858
0000000891,0000494444,000329,000316,-00520,001478,000200,-02553,-01651
0000000892,0000495000,000266,000377,-00544,001377,000290,-02975,-01390
0000000893,0000495556,000200,000425,-00544,001224,000532,-03308,-01259
0000000894,0000496111,000123,000474,-00543,001023,000751,-03534,-01129
0000000895,0000496667,000031,000518,-00529,000780,001068,-03607,-00855
0000000896,0000497222,-00059,000533,-00501,000514,001386,-03607,-00425
0000000897,0000497778,-00138,000533,-00452,000232,001792,-03179,000031
0000000898,0000498333,-00207,000508,-00393,-00041,002205,-01546,000423
0000000899,0000498889,-00304,000475,-00326,-00255,002561,-00751,000700
0000000900,0000499444,-00365,000422,-00243,-00457,002891,-00698,000890
0000000901,0000500000,-00399,000355,-00151,-00665,003136,-00678,001049
0000000902,0000500556,-00427,000282,-00064,-00865,003284,-00610,001232
0000000903,0000501111,-00439,000203,000029,-01056,003287,-00429,001484
0000000904,0000501667,-00445,000121,000120,-01226,003287,-00078,001700
0000000905,0000502222,-00447,000035,000221,-01354,003142,000414,001840
0000000906,0000502778,-00447,-00064,000337,-01440,002853,000993,001935
0000000907,0000503333,-00429,-00163,000432,-01475,002259,001561,001935
0000000908,0000503889,-00388,-00248,000495,-01475,000879,002103,001920
0000000909,0000504444,-00327,-00322,000529,-01425,-00225,002602,001715
0000000910,0000505000,-00259,-00379,000541,-01325,-00300,003033,001433
0000000911,0000505556,-00193,-00426,000542,-01164,-00571,003369,001287
0000000912,0000506111,-00120,-00470,000542,-00950,-00826,003599,001122
0000000913,0000506667,-00034,-00521,000529,-00704,-01102,003641,000795
0000000914,0000507222,000059,-00541,000502,-00436,-01401,003641,000324
0000000915,0000507778,000143,-00541,000460,-00155,-01781,002988,-00143
0000000916,0000508333,000217,-00518,000396,000096,-02176,001088,-00504
0000000917,0000508889,000311,-00481,000328,000297,-02531,000687,-00737
0000000918,0000509444,000372,-00428,000245,000486,-02860,000682,-00859
0000000919,0000510000,000372,-00364,000168,000676,-03083,000682,-00957
0000000920,0000510556,000364,-00341,000102,000858,-03197,000651,-01052
0000000921,0000511111,000346,-00277,000053,001027,-03197,000579,-01113
0000000922,0000511667,000319,-00216,-00017,001178,-03116,000456,-01113
0000000923,0000512222,000287,-00158,-00078,001295,-02918,000281,-01073
0000000924,0000512778,000257,-00074,-00141,001369,-02610,000066,-00979
0000000925,0000513333,000208,000003,-00220,001369,-02176,-00166,-00849
0000000926,0000513889,000161,000095,-00294,001361,-01622,-00396,-00727
0000000927,0000514444,000114,000175,-00356,001242,-00985,-00604,-00637
0000000928,0000515000,000059,000254,-00401,001019,-00343,-00767,-00547
0000000929,0000515556,000007,000319,-00423,000679,000188,-00876,-00437
0000000930,0000516111,-00065,000395,-00440,000509,000624,-00934,-00287
0000000931,0000516667,-00122,000459,-00440,000303,001161,-00950,-00115
0000000932,0000517222,-00169,000479,-00429,000070,001696,-00950,000080
0000000933,0000517778,-00212,000493,-00402,-00253,002207,-00916,000281
0000000934,0000518333,-00263,000493,-00362,-00472,002661,-00861,000454
0000000935,0000518889,-00326,000483,-00316,-00636,003043,-00778,000589
0000000936,0000519444,-00337,000460,-00260,-00784,003336,-00663,000704
0000000937,0000520000,-00337,000424,-00202,-00914,003524,-00521,000802
0000000938,0000520556,-00330,000378,-00141,-01025,003559,-00360,000863
0000000939,0000521111,-00308,000320,-00070,-01116,003559,-00185,000870
0000000940,0000521667,-00285,000255,000004,-01169,003208,-00012,000870
0000000941,0000522222,-00250,000181,000089,-01169,002279,000136,000783
0000000942,0000522778,-00209,000102,000161,-01145,000547,000277,000610
0000000943,0000523333,-00169,000019,000235,-01134,000209,000409,000384
0000000944,0000523889,-00127,-00057,000296,-01115,000128,000526,000173
0000000945,0000524444,-00075,-00137,000345,-01063,000058,000629,-00023
0000000946,0000525000,-00029,-00206,000381,-00963,-00037,000709,-00227
0000000947,0000525556,000019,-00276,000407,-00809,-00221,000752,-00450
0000000948,0000526111,000069,-00351,000425,-00611,-00528,000752,-00675
0000000949,0000526667,000127,-00439,000429,-00382,-00973,000658,-00893
0000000950,0000527222,000179,-00473,000429,-00140,-01498,000550,-01135
0000000951,0000527778,000232,-00489,000402,000070,-02001,000518,-01383
0000000952,0000528333,000305,-00489,000365,000223,-02456,000518,-01588
0000000953,0000528889,000336,-00481,000321,000363,-02843,000499,-01726
0000000954,0000529444,000345,-00459,000265,000506,-03142,000440,-01731
0000000955,0000530000,000345,-00413,000203,000654,-03342,000329,-01731
0000000956,0000530556,000329,-00365,000131,000797,-03415,000182,-01577
0000000957,0000531111,000314,-00305,000058,000934,-03415,000030,-01334
0000000958,0000531667,000285,-00243,-00030,001052,-03170,-00098,-00985
0000000959,0000532222,000258,-00169,-00112,001137,-02475,-00206,-00653
0000000960,0000532778,000228,-00089,-00187,001186,-00839,-00316,-00417
0000000961,0000533333,000188,-00012,-00253,001186,-00247,-00419,-00200
0000000962,0000533889,000139,000062,-00305,001165,-00145,-00515,000044
0000000963,0000534444,000095,000140,-00352,001085,-00069,-00600,000232
0000000964,0000535000,000045,000214,-00392,000956,000039,-00670,000437
0000000965,0000535556,000001,000285,-00418,000776,000248,-00717,000711
0000000966,0000536111,-00052,000364,-00434,000557,000573,-00734,001003
0000000967,0000536667,-00113,000435,-00436,000324,001052,-00734,001259
0000000968,0000537222,-00163,000475,-00436,000075,001574,-00706,001495
0000000969,0000537778,-00229,000501,-00408,-00117,002069,-00662,001636
0000000970,0000538333,-00307,000501,-00374,-00265,002517,-00597,001683
0000000971,0000538889,-00325,000491,-00324,-00421,002903,-00507,001683
0000000972,0000539444,-00331,000457,-00267,-00589,003206,-00395,001608
0000000973,0000540000,-00331,000410,-00204,-00766,003410,-00262,001377
0000000974,0000540556,-00308,000363,-00127,-00939,003472,-00121,001022
0000000975,0000541111,-00297,000302,-00054,-01089,003472,000006,000779
0000000976,0000541667,-00272,000240,000037,-01201,003184,000121,000679
0000000977,0000542222,-00242,000168,000113,-01268,002398,000215,000535
0000000978,0000542778,-00211,000097,000181,-01291,000716,000310,000310
0000000979,0000543333,-00170,000021,000247,-01291,000272,000402,000113
0000000980,0000543889,-00126,-00060,000301,-01270,000186,000491,-00044
0000000981,0000544444,-00080,-00136,000353,-01194,000112,000573,-00201
0000000982,0000545000,-00036,-00214,000394,-01068,000008,000636,-00357
0000000983,0000545556,000009,-00292,000425,-00886,-00198,000673,-00544
0000000984,0000546111,000060,-00370,000446,-00661,-00525,000673,-00748
0000000985,0000546667,000120,-00452,000448,-00408,-00975,000653,-00948
0000000986,0000547222,000168,-00489,000448,-00143,-01494,000605,-01181
0000000987,0000547778,000220,-00501,000417,000082,-01986,000555,-01409
0000000988,0000548333,000301,-00501,000377,000238,-02429,000512,-01552
0000000989,0000548889,000336,-00499,000331,000386,-02806,000445,-01640
0000000990,0000549444,000336,-00470,000274,000545,-03103,000344,-01640
0000000991,0000550000,000336,-00425,000208,000700,-03299,000220,-01571
0000000992,0000550556,000322,-00373,000133,000844,-03366,000087,-01339
0000000993,0000551111,000308,-00313,000057,000964,-03366,-00035,-00998
0000000994,0000551667,000291,-00242,-00037,001052,-03136,-00131,-00805
0000000995,0000552222,000263,-00166,-00117,001116,-02486,-00219,-00655
0000000996,0000552778,000226,-00087,-00191,001152,-00920,-00314,-00454
0000000997,0000553333,000192,-00008,-00258,001152,-00247,-00406,-00251
0000000998,0000553889,000143,000068,-00312,001113,-00137,-00493,-00020
0000000999,0000554444,000093,000143,-00361,001035,-00060,-00574,000193
0000001000,0000555000,000047,000218,-00396,000909,000048,-00642,000417
0000001001,0000555556,000002,000286,-00427,000736,000260,-00682,000695
0000001002,0000556111,-00056,000368,-00445,000531,000581,-00685,000982
0000001003,0000556667,-00121,000444,-00445,000306,001059,-00685,001242
0000001004,0000557222,-00177,000481,-00440,000077,001580,-00654,001484
0000001005,0000557778,-00237,000495,-00406,-00098,002078,-00611,001644
0000001006,0000558333,-00316,000495,-00369,-00219,002525,-00550,001715
0000001007,0000558889,-00347,000488,-00317,-00332,002904,-00465,001715
0000001008,0000559444,-00348,000452,-00263,-00454,003204,-00357,001710
0000001009,0000560000,-00348,000410,-00198,-00581,003401,-00231,001527
0000001010,0000560556,-00336,000363,-00124,-00699,003445,-00097,001153
0000001011,0000561111,-00325,000304,-00050,-00808,003445,000028,000907
0000001012,0000561667,-00295,000241,000041,-00900,003101,000125,000800
0000001013,0000562222,-00268,000169,000120,-00956,002132,000210,000643
0000001014,0000562778,-00231,000093,000192,-00957,000443,000301,000473
0000001015,0000563333,-00190,000016,000254,-00957,000155,000393,000280
0000001016,0000563889,-00147,-00057,000304,-00917,000078,000487,000074
0000001017,0000564444,-00096,-00133,000356,-00843,000007,000576,-00052
0000001018,0000565000,-00048,-00207,000389,-00727,-00089,000648,-00191
0000001019,0000565556,000002,-00276,000415,-00566,-00268,000698,-00422
0000001020,0000566111,000056,-00356,000438,-00370,-00546,000698,-00708
0000001021,0000566667,000122,-00442,000441,-00153,-01021,000659,-00993
0000001022,0000567222,000191,-00487,000441,000035,-01525,000585,-01268
0000001023,0000567778,000280,-00513,000415,000159,-02007,000543,-01491
0000001024,0000568333,000328,-00513,000377,000265,-02448,000510,-01621
0000001025,0000568889,000348,-00502,000332,000378,-02821,000457,-01698
0000001026,0000569444,000349,-00470,000280,000500,-03111,000366,-01698
0000001027,0000570000,000349,-00428,000211,000628,-03305,000238,-01661
0000001028,0000570556,000336,-00372,000138,000754,-03368,000098,-01442
0000001029,0000571111,000318,-00309,000054,000865,-03368,-00030,-01085
0000001030,0000571667,000297,-00248,-00038,000946,-03135,-00126,-00857
0000001031,0000572222,000275,-00177,-00114,000995,-02483,-00214,-00696
0000001032,0000572778,000241,-00106,-00180,001000,-00907,-00306,-00509
0000001033,0000573333,000203,-00028,-00247,001000,-00205,-00396,-00314
0000001034,0000573889,000158,000049,-00303,000946,-00089,-00481,-00088
0000001035,0000574444,000105,000127,-00353,000854,-00010,-00563,000069
0000001036,0000575000,000057,000200,-00389,000720,000102,-00635,000254
0000001037,0000575556,000010,000279,-00417,000541,000305,-00687,000507
0000001038,0000576111,-00047,000374,-00446,000332,000601,-00694,000799
0000001039,0000576667,-00120,000464,-00451,000112,001086,-00694,001083
0000001040,0000577222,-00197,000508,-00451,-00064,001581,-00663,001352
0000001041,0000577778,-00288,000533,-00423,-00176,002048,-00613,001556
0000001042,0000578333,-00339,000533,-00384,-00270,002475,-00538,001660
0000001043,0000578889,-00366,000522,-00341,-00365,002835,-00438,001716
0000001044,0000579444,-00369,000491,-00283,-00467,003112,-00316,001716
0000001045,0000580000,-00369,000451,-00215,-00580,003295,-00182,001612
0000001046,0000580556,-00357,000394,-00136,-00687,003341,-00052,001314
0000001047,0000581111,-00337,000329,-00048,-00785,003341,000054,000976
0000001048,0000581667,-00313,000261,000049,-00861,003088,000129,000842
0000001049,0000582222,-00283,000186,000126,-00904,002386,000193,000692
0000001050,0000582778,-00248,000110,000195,-00904,000741,000268,000499
0000001051,0000583333,-00205,000030,000258,-00886,000173,000346,000286
0000001052,0000583889,-00157,-00049,000313,-00839,000072,000429,000068
0000001053,0000584444,-00108,-00126,000359,-00753,000000,000511,-00080
0000001054,0000585000,-00057,-00198,000392,-00625,-00112,000579,-00268
0000001055,0000585556,-00010,-00276,000427,-00457,-00314,000621,-00530
0000001056,0000586111,000055,-00374,000453,-00264,-00618,000621,-00826
0000001057,0000586667,000131,-00462,000455,-00067,-01109,000595,-01115
0000001058,0000587222,000213,-00508,000455,000084,-01604,000547,-01384
0000001059,0000587778,000296,-00529,000429,000186,-02073,000506,-01571
0000001060,0000588333,000336,-00529,000390,000279,-02499,000457,-01670
0000001061,0000588889,000361,-00518,000345,000374,-02858,000378,-01733
0000001062,0000589444,000366,-00487,000292,000474,-03134,000265,-01733
0000001063,0000590000,000366,-00450,000222,000576,-03311,000140,-01572
0000001064,0000590556,000354,-00391,000140,000677,-03354,000024,-01207
0000001065,0000591111,000336,-00325,000042,000763,-03354,-00058,-00947
0000001066,0000591667,000312,-00248,-00057,000834,-03060,-00118,-00841
0000001067,0000592222,000280,-00177,-00133,000880,-02246,-00174,-00694
0000001068,0000592778,000253,-00099,-00202,000880,-00551,-00241,-00510
0000001069,0000593333,000210,-00027,-00263,000873,-00159,-00312,-00282
0000001070,0000593889,000164,000053,-00322,000824,-00076,-00389,-00056
0000001071,0000594444,000111,000133,-00366,000741,-00005,-00462,000113
0000001072,0000595000,000060,000206,-00405,000621,000098,-00524,000313
0000001073,0000595556,000009,000280,-00433,000464,000296,-00568,000583
0000001074,0000596111,-00053,000373,-00458,000280,000592,-00568,000884
0000001075,0000596667,-00126,000457,-00459,000083,001079,-00557,001171
0000001076,0000597222,-00200,000509,-00459,-00073,001574,-00523,001437
0000001077,0000597778,-00288,000528,-00430,-00183,002045,-00469,001592
0000001078,0000598333,-00333,000528,-00387,-00276,002473,-00398,001673
0000001079,0000598889,-00358,000515,-00341,-00373,002836,-00307,001692
0000001080,0000599444,-00367,000479,-00280,-00467,003118,-00204,001692
0000001081,0000600000,-00367,000441,-00205,-00563,003301,-00094,001464
0000001082,0000600556,-00359,000385,-00125,-00657,003340,000000,001074
0000001083,0000601111,-00343,000326,-00023,-00741,003340,000063,000938
0000001084,0000601667,-00321,000255,000064,-00807,003055,000107,000866
0000001085,0000602222,-00290,000187,000138,-00831,002273,000151,000723
0000001086,0000602778,-00259,000107,000210,-00831,000582,000213,000529
0000001087,0000603333,-00223,000028,000277,-00792,000150,000280,000285
0000001088,0000603889,-00177,-00043,000332,-00732,000063,000345,000052
0000001089,0000604444,-00126,-00124,000379,-00643,000000,000405,-00127
0000001090,0000605000,-00067,-00200,000414,-00520,-00108,000455,-00346
0000001091,0000605556,-00011,-00273,000440,-00364,-00301,000464,-00624
0000001092,0000606111,000055,-00375,000468,-00188,-00602,000464,-00932
0000001093,0000606667,000136,-00479,000472,-00013,-01077,000428,-01221
0000001094,0000607222,000236,-00531,000472,000101,-01558,000389,-01462
0000001095,0000607778,000310,-00552,000443,000185,-02013,000356,-01598
0000001096,0000608333,000354,-00552,000401,000258,-02428,000301,-01670
0000001097,0000608889,000377,-00535,000356,000335,-02779,000223,-01670
0000001098,0000609444,000384,-00508,000293,000416,-03048,000132,-01645
0000001099,0000610000,000384,-00462,000214,000498,-03223,000041,-01345
0000001100,0000610556,000376,-00408,000123,000576,-03251,-00025,-01015
0000001101,0000611111,000361,-00346,000022,000644,-03251,-00066,-00948
0000001102,0000611667,000342,-00276,-00064,000692,-02985,-00095,-00889
0000001103,0000612222,000309,-00204,-00140,000717,-02268,-00127,-00747
0000001104,0000612778,000278,-00121,-00213,000717,-00640,-00176,-00549
0000001105,0000613333,000229,-00040,-00277,000694,-00139,-00228,-00277
0000001106,0000613889,000180,000038,-00335,000640,-00051,-00278,-00041
0000001107,0000614444,000156,000118,-00348,000543,000000,-00338,000149
0000001108,0000615000,000156,000134,-00348,000417,000067,-00387,000302
0000001109,0000615556,000139,000150,-00333,000267,000123,-00417,000429
0000001110,0000616111,000111,000195,-00318,000109,000164,-00421,000552
0000001111,0000616667,000054,000239,-00291,-00018,000262,-00421,000661
0000001112,0000617222,-00042,000297,-00275,-00086,000333,-00400,000729
0000001113,0000617778,-00098,000328,-00230,-00138,000398,-00362,000754
0000001114,0000618333,-00148,000328,-00196,-00186,000456,-00304,000754
0000001115,0000618889,-00176,000323,-00150,-00236,000493,-00224,000728
0000001116,0000619444,-00204,000303,-00103,-00284,000509,-00134,000670
0000001117,0000620000,-00232,000282,-00047,-00332,000509,-00047,000552
0000001118,0000620556,-00251,000257,000012,-00376,000488,000003,000552
0000001119,0000621111,-00269,000215,000102,-00408,000448,000007,000578
0000001120,0000621667,-00277,000177,000151,-00423,000388,000009,000675
0000001121,0000622222,-00282,000135,000192,-00423,000306,000010,000685
0000001122,0000622778,-00284,000094,000235,-00389,000210,000013,000685
0000001123,0000623333,-00284,000039,000277,-00332,000106,000015,000460
0000001124,0000623889,-00280,-00013,000314,-00252,000002,000016,000201
0000001125,0000624444,-00243,-00136,000348,-00176,-00003,000016,-00046
0000001126,0000625000,-00216,-00188,000349,-00078,-00005,000015,-00299
0000001127,0000625556,-00194,-00229,000349,-00003,-00006,000015,-00487
0000001128,0000626111,-00078,-00271,000328,000000,-00007,000013,-00487
0000001129,0000626667,-00020,-00298,000290,000002,-00008,000011,-00301
0000001130,0000627222,000043,-00332,000256,000006,-00008,000008,-00125
0000001131,0000627778,000107,-00344,000216,000010,-00007,000006,000028
0000001132,0000628333,000153,-00344,000161,000011,-00007,000004,000150
0000001133,0000628889,000198,-00336,000118,000013,-00006,000002,000193
0000001134,0000629444,000228,-00313,000059,000013,-00004,000000,000193
0000001135,0000630000,000259,-00281,-00004,000014,-00002,000000,000087
0000001136,0000630556,000282,-00242,-00065,000014,-00001,000000,-00031
0000001137,0000631111,000295,-00199,-00120,000014,000003,000000,-00147
0000001138,0000631667,000295,-00150,-00171,000013,000004,000000,-00160
0000001139,0000632222,000294,-00096,-00216,000012,000006,000000,-00160
0000001140,0000632778,000283,-00030,-00264,000010,000006,000000,-00076
0000001141,0000633333,000276,000043,-00317,000009,000005,000000,000018
0000001142,0000633889,000246,000096,-00344,000006,000005,000000,000117
0000001143,0000634444,000211,000158,-00358,000004,000005,000000,000210
0000001144,0000635000,000169,000211,-00358,000002,000005,000000,000223
0000001145,0000635556,000119,000254,-00351,000001,000005,000000,000223
0000001146,0000636111,000065,000299,-00329,000000,000005,000000,000127
0000001147,0000636667,-00006,000328,-00319,-00001,000005,000000,-00075
0000001148,0000637222,-00060,000361,-00274,-00002,000005,000000,-00228
0000001149,0000637778,-00119,000368,-00231,-00003,000005,000000,-00336
0000001150,0000638333,-00167,000368,-00184,-00004,000005,000000,-00397
0000001151,0000638889,-00203,000361,-00127,-00005,000005,000000,-00397
0000001152,0000639444,-00243,000327,-00070,-00007,000005,000000,-00293
0000001153,0000640000,-00267,000308,000007,-00008,000005,000000,-00133
0000001154,0000640556,-00294,000269,000064,-00008,000005,000000,000034
0000001155,0000641111,-00306,000221,000116,-00008,000005,000000,000192
0000001156,0000641667,-00306,000174,000171,-00007,000005,000000,000338
0000001157,0000642222,-00300,000111,000212,-00007,000005,000000,000393
0000001158,0000642778,-00295,000055,000269,-00005,000005,000000,000393
0000001159,0000643333,-00295,-00036,000289,-00005,000005,000000,000231
0000001160,0000643889,-00255,-00100,000340,-00003,000005,000000,000053
0000001161,0000644444,-00217,-00160,000356,-00002,000005,000000,-00131
0000001162,0000645000,-00184,-00215,000356,-00001,000005,000000,-00293
0000001163,0000645556,-00127,-00243,000356,-00001,000005,000000,-00293
0000001164,0000646111,-00086,-00248,000356,000000,000005,000000,-00193
0000001165,0000646667,000055,-00248,000395,000001,000005,000000,-00025
0000001166,0000647222,000055,-00248,000395,000001,000005,000000,000193
0000001167,0000647778,000055,-00326,000188,000001,000005,000000,000243
0000001168,0000648333,000166,-00326,000188,000002,000005,000000,000331
0000001169,0000648889,000166,-00326,000188,000002,000005,000000,000331
0000001170,0000649444,000166,-00330,-00020,000002,000005,000000,000138
0000001171,0000650000,000166,-00330,-00020,000003,000004,000000,-00109
0000001172,0000650556,000088,-00512,-00357,000004,000004,000000,-00391
0000001173,0000651111,000088,-00512,-00357,000004,000004,000000,-00545
0000001174,0000651667,000088,-00473,-00401,000004,000005,000000,-00678
0000001175,0000652222,000088,-00473,-00479,000004,000005,000000,-00678
0000001176,0000652778,000105,-00311,-00626,000003,000005,-00001,-00572
0000001177,0000653333,000105,-00311,-00732,000003,000004,-00001,-00281
0000001178,0000653889,000472,000132,-00732,000003,000004,-00001,000097
0000001179,0000654444,000579,000414,-00724,000003,000004,-00001,000394
0000001180,0000655000,000579,000414,-00724,000002,000004,-00001,000518
0000001181,0000655556,000579,000562,-00625,000001,000005,-00001,000518
0000001182,0000656111,000417,000587,-00625,000000,000005,-00001,000381
0000001183,0000656667,000046,000674,-00625,000000,000005,-00001,000162
0000001184,0000657222,000046,000972,-00425,000000,000005,-00001,-00001
0000001185,0000657778,000046,000972,-00317,000000,000004,-00001,-00148
0000001186,0000658333,-00104,000931,-00317,-00001,000004,-00001,-00254
0000001187,0000658889,-00600,000931,-00050,-00007,000004,-00001,-00254
0000001188,0000659444,-00743,000828,000073,-00009,000004,-00001,-00234
0000001189,0000660000,-00884,000625,000155,-00010,000004,-00001,-00108
0000001190,0000660556,-00884,000577,000392,-00012,000004,-00001,000030
0000001191,0000661111,-00884,000484,000536,-00012,000004,-00001,000160
0000001192,0000661667,-00884,000256,000611,-00012,000004,-00001,000256
0000001193,0000662222,-00862,000146,000750,-00011,000004,000000,000256
0000001194,0000662778,-00737,000024,000856,-00009,000004,000000,000205
0000001195,0000663333,-00691,-00214,000856,-00007,000004,000000,000117
0000001196,0000663889,-00550,-00340,000924,-00005,000004,000000,000000
0000001197,0000664444,-00410,-00469,000924,-00002,000004,000000,-00138
0000001198,0000665000,-00277,-00638,000905,000000,000004,000000,-00235
0000001199,0000665556,-00129,-00728,000867,000001,000004,000000,-00235
0000001200,0000666111,000053,-00796,000789,000001,000004,000000,-00167
0000001201,0000666667,000194,-00862,000665,000000,000004,000000,000000
0000001202,0000667222,000366,-00902,000543,000000,000004,000000,000158
0000001203,0000667778,000521,-00912,000411,000000,000004,000000,000262
0000001204,0000668333,000643,-00912,000252,000000,000004,000000,000317
0000001205,0000668889,000744,-00860,000104,000000,000004,000000,000317
0000001206,0000669444,000823,-00771,-00057,000000,000004,000000,000255
0000001207,0000670000,000873,-00673,-00225,000000,000004,000000,000120
0000001208,0000670556,000908,-00554,-00388,000000,000004,000000,-00029
0000001209,0000671111,000908,-00411,-00526,000000,000004,000000,-00160
0000001210,0000671667,000899,-00273,-00657,000000,000004,000000,-00230
0000001211,0000672222,000846,-00125,-00757,000000,000004,000000,-00230
0000001212,0000672778,000767,000043,-00831,000000,000004,000000,-00154
0000001213,0000673333,000661,000205,-00892,000000,000004,000000,-00056
0000001214,0000673889,000535,000371,-00938,000000,000004,000000,000081
0000001215,0000674444,000403,000522,-00938,000000,000004,000000,000207
0000001216,0000675000,000260,000648,-00925,000000,000004,000000,000284
0000001217,0000675556,000113,000743,-00875,000000,000004,000000,000284
0000001218,0000676111,-00049,000819,-00782,000000,000004,000000,000187
0000001219,0000676667,-00213,000876,-00669,000000,000004,000000,-00001
